x,y,OBJECTID,WELLPOLL_ID,WE_SITE_ID,WE_TYPE_HP,WE_ID_CODE,WE_ID_YEAR,WE_UPD_DATE,WE_SYSTYPE,LOCID,SITE_ID,PERMIT_NUMBER,DEPTH,STATUS,WELL_TYPE,YIELD,LOCCONWELLDRILLER
-77.59306003,39.22708648,429,,WWIN-2020-0074,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45204,WWIN-2020-0074,T00253940001,625,Active,Individual Water Well,0.25,Phillips & Son Drilling Inc.
-77.52838546,38.94793209,430,,WWIR-2020-0075,W,WWIR,2020,1970/01/01 00:00:00+00,Abandoned,45205,WWIR-2020-0075,T00241030003,360,Abandoned,Irrigation Well,375,Singhas & Michael Corp
-77.59260004,39.28340037,431,,WWIN-2020-0076,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45206,WWIN-2020-0076,T00315010001,500,Active,Individual Water Well,4,Groundwater Systems Inc.
-77.59200277,39.28380949,432,,WWIN-2020-0077,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45207,WWIN-2020-0077,T00315070001,640,Active,Individual Water Well,3.5,Groundwater Systems Inc.
-77.61455603,39.2534859,433,,WWIN-2018-0233,W,WWIN,2018,1970/01/01 00:00:00+00,Active,45208,WWIN-2018-0233,T80279160001,500,Active,Individual Water Well,,"Connelly & Associates, Inc."
-77.79209913,39.0040143,434,,WWIN-2020-0078,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45209,WWIN-2020-0078,T00244320001,180,Active,Individual Water Well,18,Singhas & Michael Corp
-77.58775424,38.91372568,435,,WWIN-2020-0079,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45210,WWIN-2020-0079,T00328790001,800,Active,Individual Water Well,2,Valley Drilling
-77.60044091,39.13147597,436,,WWIN-2020-0080,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45211,WWIN-2020-0080,T00263970004,520,Active,Individual Water Well,18,Singhas & Michael Corp
-77.60018575,39.13184936,437,,WWIN-2020-0081,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45212,WWIN-2020-0081,T00263970005,300,Active,Individual Water Well,12,Singhas & Michael Corp
-77.60012768,39.13210651,438,,WWIN-2020-0082,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45213,WWIN-2020-0082,T00263970006,620,Active,Individual Water Well,16,Singhas & Michael Corp
-77.60062643,39.13254886,439,,WWIN-2020-0083,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45214,WWIN-2020-0083,T00263970008,500,Active,Individual Water Well,10,Singhas & Michael Corp
-77.55151396,39.08148804,440,,WWIN-2020-0084,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45215,WWIN-2020-0084,T00365130001,540,Active,Individual Water Well,30,Valley Drilling
-77.62187967,39.148964,441,,WWIN-2020-0085,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45216,WWIN-2020-0085,T90298470001,200,Active,Individual Water Well,15,Valley Drilling
-77.60326896,38.98240817,442,,WWIN-2019-0226,W,WWIN,2019,1970/01/01 00:00:00+00,Active,45217,WWIN-2019-0226,T90328740002,400,Active,Individual Water Well,65,Groundwater Systems Inc.
-77.60332758,39.12734164,443,,WWIN-2020-0086,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45218,WWIN-2020-0086,T00352540001,400,Active,Individual Water Well,5.75,Groundwater Systems Inc.
-77.60329921,39.1274368,444,,WWIN-2020-0087,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45219,WWIN-2020-0087,T00352620001,520,Active,Individual Water Well,4,GRUOND
-77.60260371,39.12910745,445,,WWIN-2020-0088,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45220,WWIN-2020-0088,T00352640001,440,Active,Individual Water Well,5,Groundwater Systems Inc.
-77.60240579,39.12971194,446,,WWIN-2020-0089,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45221,WWIN-2020-0089,T00352680001,460,Active,Individual Water Well,46,Groundwater Systems Inc.
-77.60169988,39.13100001,447,,WWIN-2020-0090,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45222,WWIN-2020-0090,T00352730001,240,Active,Individual Water Well,45,Groundwater Systems Inc.
-77.52012337,39.10169848,448,,WWDU-1111-0532,W,WWDU,1111,1970/01/01 00:00:00+00,Abandoned,44610,WWDU-1111-0532,,,Abandoned,Hand Dug Well,,
-77.68372554,39.20221377,449,,WWIN-2018-0069,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44611,WWIN-2018-0069,t80294850003,380,Active,Individual Water Well,25,Singhas & Michael Corp
-77.68601527,39.20127149,450,,WWIN-2018-0070,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44612,WWIN-2018-0070,T80294850004,340,Active,Individual Water Well,15,Singhas & Michael Corp
-77.68581529,39.2018656,451,,WWIN-2018-0071,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44613,WWIN-2018-0071,T80294850005,340,Active,Individual Water Well,15,Singhas & Michael Corp
-77.65033345,39.13516771,452,,WWIN-2020-0091,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45223,WWIN-2020-0091,T00221450002,640,Active,Individual Water Well,10,Singhas & Michael Corp
-77.65056743,39.13512823,453,,WWIN-2020-0092,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45224,WWIN-2020-0092,T00221450001,680,Active,Individual Water Well,2.5,Singhas & Michael Corp
-77.6506956,39.13509665,454,,WWIN-2020-0093,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45225,WWIN-2020-0093,T00221480004,620,Active,Individual Water Well,5.5,Singhas & Michael Corp
-77.65091389,39.1350639,455,,WWIN-2020-0094,W,WWIN,2020,1970/01/01 00:00:00+00,Active,45226,WWIN-2020-0094,T00221480003,360,Active,Individual Water Well,6,Singhas & Michael Corp
-77.64210515,38.96885909,494,2423,WWCS-1963-0125,W,WWCS,1963,1899/12/31 00:00:00+00,Unknown,22332,WWCS-1963-0125,,,Active,,,
-77.64478469,38.96802535,495,2356,WWCS-1963-0126,W,WWCS,1963,1899/12/31 00:00:00+00,Unknown,22333,WWCS-1963-0126,,,Active,,,
-77.68227886,39.31269997,496,33933,WWCS-1970-0207,W,WWCS,1970,1899/12/31 00:00:00+00,Unknown,22334,WWCS-1970-0207,,,Active,,,
-77.69028361,39.30400375,497,33716,WWCS-1970-0208,W,WWCS,1970,1899/12/31 00:00:00+00,Unknown,22335,WWCS-1970-0208,,,Active,,,
-77.67945788,39.31460159,498,33954,WWCS-1970-0209,W,WWCS,1970,1899/12/31 00:00:00+00,Unknown,22336,WWCS-1970-0209,,,Active,,,
-77.80540047,39.14947099,499,20320,WWCS-1987-0182,W,WWCS,1987,1899/12/31 00:00:00+00,Unknown,22337,WWCS-1987-0182,,,Active,,,
-77.59922558,39.14191167,500,19472,WWDH-1111-0103,W,WWDH,1111,1899/12/31 00:00:00+00,Unknown,22338,WWDH-1111-0103,,,Abandoned,Dry Hole,,
-77.64157852,38.9593255,501,2043,WWDH-1111-0151,W,WWDH,1111,1899/12/31 00:00:00+00,Unknown,22339,WWDH-1111-0151,,80,Abandoned,Dry Hole,,
-77.53979507,39.22863085,502,28277,WWDH-1111-0211,W,WWDH,1111,1899/12/31 00:00:00+00,Unknown,22340,WWDH-1111-0211,0257FTW/WAB01,,Abandoned,Dry Hole,,
-77.68835442,39.25978843,503,30893,WWDH-1111-0220,W,WWDH,1111,1899/12/31 00:00:00+00,Unknown,22341,WWDH-1111-0220,,,Abandoned,Dry Hole,,
-77.54709184,39.2251459,504,27971,WWDH-1111-0233,W,WWDH,1111,1899/12/31 00:00:00+00,Unknown,22342,WWDH-1111-0233,T60165780004,77,Abandoned,Dry Hole,,
-77.67036224,39.15867309,505,21833,WWDH-1111-0236,W,WWDH,1111,1899/12/31 00:00:00+00,Unknown,22343,WWDH-1111-0236,,,Abandoned,Dry Hole,,
-77.65843838,39.09577477,506,13522,WWDH-1999-0599,W,WWDH,1999,1899/12/31 00:00:00+00,Unknown,22344,WWDH-1999-0599,897WRD/WAB99,,Active,Dry Hole,,
-77.78250569,39.0168375,507,5610,WWDH-1963-0117,W,WWDH,1963,1899/12/31 00:00:00+00,Unknown,22345,WWDH-1963-0117,,,Abandoned,Dry Hole,,
-77.61111733,39.18748688,508,24504,WWDH-1972-0174,W,WWDH,1972,1899/12/31 00:00:00+00,Unknown,22346,WWDH-1972-0174,,600,Abandoned,Dry Hole,,
-77.49916946,38.90865336,509,348,WWDH-1973-0227,W,WWDH,1973,1899/12/31 00:00:00+00,Unknown,22347,WWDH-1973-0227,,,Active,Dry Hole,,
-77.49867458,38.90911062,510,356,WWDH-1973-0228,W,WWDH,1973,1899/12/31 00:00:00+00,Unknown,22348,WWDH-1973-0228,,325,Inform. Aband,Dry Hole,,
-77.49822462,38.90886704,511,354,WWDH-1973-0229,W,WWDH,1973,1899/12/31 00:00:00+00,Unknown,22349,WWDH-1973-0229,,325,Inform. Aband,Dry Hole,,
-77.49983513,38.90754061,512,331,WWDH-1973-0230,W,WWDH,1973,1899/12/31 00:00:00+00,Unknown,22350,WWDH-1973-0230,,600,Abandoned,Dry Hole,,
-77.49869146,38.90840474,513,345,WWDH-1973-0231,W,WWDH,1973,1899/12/31 00:00:00+00,Unknown,22351,WWDH-1973-0231,,350,Abandoned,Dry Hole,,
-77.49805865,38.90779096,514,332,WWDH-1973-0232,W,WWDH,1973,1899/12/31 00:00:00+00,Unknown,22352,WWDH-1973-0232,,,Abandoned,Dry Hole,,
-77.70318559,39.23010951,515,28307,WWDH-1974-0019,W,WWDH,1974,1899/12/31 00:00:00+00,Unknown,22353,WWDH-1974-0019,,,Inform. Aband,Dry Hole,,
-77.58355603,39.12922056,516,17497,WWDH-1974-0167,W,WWDH,1974,1899/12/31 00:00:00+00,Unknown,22354,WWDH-1974-0167,,,Active,Dry Hole,,
-77.66996269,39.05699815,517,9237,WWDH-1974-0201,W,WWDH,1974,1899/12/31 00:00:00+00,Unknown,22355,WWDH-1974-0201,,700,Abandoned,Dry Hole,,
-77.67713166,39.12889092,518,17376,WWDH-1976-0062,W,WWDH,1976,1899/12/31 00:00:00+00,Unknown,22356,WWDH-1976-0062,,,Active,Dry Hole,,
-77.68676021,39.05656942,519,9140,WWDH-1976-0200,W,WWDH,1976,1899/12/31 00:00:00+00,Unknown,22357,WWDH-1976-0200,,400,Abandoned,Dry Hole,,
-77.79009257,39.08212153,520,12102,WWDH-1977-0250,W,WWDH,1977,1899/12/31 00:00:00+00,Unknown,22358,WWDH-1977-0250,,,Abandoned,Dry Hole,,
-77.79135925,39.03514202,521,6856,WWDH-1977-0275,W,WWDH,1977,1899/12/31 00:00:00+00,Unknown,22359,WWDH-1977-0275,,740,Abandoned,Dry Hole,,
-77.59116876,39.0406447,522,7454,WWDH-1978-0247,W,WWDH,1978,1899/12/31 00:00:00+00,Unknown,22360,WWDH-1978-0247,,420,Inform. Aband,Dry Hole,,
-77.75967427,39.23131172,523,,WWIN-2018-0045,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44570,WWIN-2018-0045,T70429540001,240,Active,Individual Water Well,6,Valley Drilling
-77.6704963,38.98704619,524,,WWIN-2018-0046,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44571,WWIN-2018-0046,T80254410001,340,Active,Individual Water Well,18,Singhas & Michael Corp
-77.51128712,39.19103773,525,,WWIN-1997-0487,W,WWIN,1997,1970/01/01 00:00:00+00,Active,44572,WWIN-1997-0487,917 FW 1997,300,Active,Individual Water Well,25,Valley Drilling
-77.63898913,39.04720064,526,,WWIN-2017-0172,W,WWIN,2017,1970/01/01 00:00:00+00,Active,44573,WWIN-2017-0172,T70440510001,400,Active,Individual Water Well,6.9,Ritter Well Drilling
-77.60622482,38.96790431,527,,WWIN-2018-0047,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44574,WWIN-2018-0047,T80272310001,440,Active,Individual Water Well,20,Groundwater Systems Inc.
-77.52541086,39.21847394,528,,WWIN-1998-0503,W,WWIN,1998,1970/01/01 00:00:00+00,Active,44575,WWIN-1998-0503,995 WRD/WAB 1998,420,Active,Individual Water Well,5,Valley Drilling
-77.51578578,39.19125352,529,,WWIN-1997-0488,W,WWIN,1997,1970/01/01 00:00:00+00,Active,44576,WWIN-1997-0488,564 FCW 1997,420,Active,Individual Water Well,5,Northern Virginia  Drilling
-77.82039196,39.10460242,530,,WWIN-2017-0173,W,WWIN,2017,1970/01/01 00:00:00+00,Active,44577,WWIN-2017-0173,T70270390001,320,Active,Individual Water Well,30,Singhas & Michael Corp
-77.5222304,39.09008286,531,,WWIR-2009-0101,W,WWIR,2009,1970/01/01 00:00:00+00,Active,44578,WWIR-2009-0101,T90090680006,640,Active,Irrigation Well,75,Valley Drilling
-77.52224877,39.09000164,532,,WWDH-2009-0102,W,WWDH,2009,1970/01/01 00:00:00+00,Abandoned,44579,WWDH-2009-0102,T90090680003,500,Abandoned,Dry Hole,,Valley Drilling
-77.54827659,38.99447909,533,,WWIR-2018-0048,W,WWIR,2018,1970/01/01 00:00:00+00,Active,44580,WWIR-2018-0048,T80282850001,300,Active,Irrigation Well,30,Valley Drilling
-77.58887058,39.12041079,534,,WWIN-2017-0174,W,WWIN,2017,1970/01/01 00:00:00+00,Active,44581,WWIN-2017-0174,T70386870001,900,Active,Individual Water Well,3,Valley Drilling
-77.53036624,38.97334898,535,,WWIR-2018-0049,W,WWIR,2018,1970/01/01 00:00:00+00,Active,44583,WWIR-2018-0049,T80272520001,700,Active,Irrigation Well,80,Valley Drilling
-77.62889904,38.95311908,536,,WWIR-2018-0050,W,WWIR,2018,1970/01/01 00:00:00+00,Active,44584,WWIR-2018-0050,T70400150001,340,Active,Irrigation Well,18,Singhas & Michael Corp
-77.58353112,39.1265468,537,,WWHP-2018-0051,W,WWHP,2018,1970/01/01 00:00:00+00,Abandoned,44585,WWHP-2018-0051,T70442050004,450,Abandoned,Heat Pump Well,,Northern Virginia  Drilling
-77.59899369,39.13956153,538,,WWMN-2018-0052,W,WWMN,2018,1970/01/01 00:00:00+00,Active,44586,WWMN-2018-0052,T80272030001,340,Active,Monitoring Well,2.5,Singhas & Michael Corp
-77.64852677,39.13818374,539,,WWIN-2018-0053,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44587,WWIN-2018-0053,T80295600001,300,Active,Individual Water Well,15,Valley Drilling
-77.65256155,39.13640953,540,,WWIN-2002-0690,W,WWIN,2002,1970/01/01 00:00:00+00,Active,44588,WWIN-2002-0690,T1836 FTW 2001,205,Active,Individual Water Well,55,Singhas & Michael Corp
-77.77682327,39.10724476,541,,WWDH-2018-0054,W,WWDH,2018,1970/01/01 00:00:00+00,Abandoned,44589,WWDH-2018-0054,T80294320002,1000,Abandoned,Dry Hole,,Singhas & Michael Corp
-77.77754653,39.107838,542,,WWIR-2018-0055,W,WWIR,2018,1970/01/01 00:00:00+00,Active,44590,WWIR-2018-0055,T80294320001,500,Active,Irrigation Well,20,Singhas & Michael Corp
-77.49885743,38.99715836,543,,WWIR-2018-0056,W,WWIR,2018,1970/01/01 00:00:00+00,Active,44591,WWIR-2018-0056,T80281940001,460,Active,Irrigation Well,200,Valley Drilling
-77.58444685,39.07474541,544,,WWIN-2018-0057,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44592,WWIN-2018-0057,T80251880002,140,Active,Individual Water Well,50,Ritter Well Drilling
-77.5297585,39.21174343,545,,WWIN-2018-0058,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44593,WWIN-2018-0058,T70437580001,200,Active,Individual Water Well,45,Valley Drilling
-77.65882046,39.08703641,546,,WWIN-2017-0176,W,WWIN,2017,1970/01/01 00:00:00+00,Active,44594,WWIN-2017-0176,T60402150001,420,Active,Individual Water Well,6,Northern Virginia  Drilling
-77.80321747,39.11212896,547,,WWSP-1111-0529,W,WWSP,1111,1970/01/01 00:00:00+00,Unknown,44595,WWSP-1111-0529,,,Active,Spring,,
-77.8032715,39.11168643,548,,WWDU-1111-0530,W,WWDU,1111,1970/01/01 00:00:00+00,Unknown,44596,WWDU-1111-0530,,,Unknown,Hand Dug Well,,
-77.71223186,39.18182077,549,,WWSP-1111-0531,W,WWSP,1111,1970/01/01 00:00:00+00,Abandoned,44597,WWSP-1111-0531,,,Unknown,Spring,,
-77.64416349,39.15219141,550,,WWNC-2018-0059,W,WWNC,2018,1970/01/01 00:00:00+00,Active,44598,WWNC-2018-0059,T80236470001,490,Active,Non-community Water Well,70,Valley Drilling
-77.62530669,39.11551533,551,,WWIN-2017-0177,W,WWIN,2017,1970/01/01 00:00:00+00,Active,44599,WWIN-2017-0177,T70446070001,1000,Active,Individual Water Well,0.3,Singhas & Michael Corp
-77.68468969,38.97357117,552,,WWIN-2018-0060,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44600,WWIN-2018-0060,T80275620001,300,Active,Individual Water Well,10,Singhas & Michael Corp
-77.68146015,39.29066253,553,,WWIN-2018-0061,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44601,WWIN-2018-0061,T80245860002,240,Active,Individual Water Well,20,Northern Virginia  Drilling
-77.71320298,39.20074251,554,,WWIN-2018-0062,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44602,WWIN-2018-0062,T80247110001,200,Active,Individual Water Well,35,Ritter Well Drilling
-77.71632774,39.07248417,555,,WWIN-2018-0063,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44603,WWIN-2018-0063,T80269630001,920,Active,Individual Water Well,3,Northern Virginia  Drilling
-77.68414726,39.20114981,556,,WWIN-2018-0064,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44604,WWIN-2018-0064,T80294850001,300,Active,Individual Water Well,50,Singhas & Michael Corp
-77.68409879,39.20133115,557,,WWIN-2018-0065,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44605,WWIN-2018-0065,T80294850002,280,Active,Individual Water Well,70,Singhas & Michael Corp
-77.70835847,39.05553134,558,,WWIN-2017-0178,W,WWIN,2017,1970/01/01 00:00:00+00,Active,44606,WWIN-2017-0178,t70440570002,420,Active,Individual Water Well,20,Northern Virginia  Drilling
-77.77003114,39.10611433,559,,WWIN-2018-0066,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44607,WWIN-2018-0066,T70355740001,600,Active,Individual Water Well,5,Singhas & Michael Corp
-77.80232911,39.14706835,560,,WWIN-2018-0067,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44608,WWIN-2018-0067,T80254380001,340,Active,Individual Water Well,15,Singhas & Michael Corp
-77.71780484,39.19458666,561,,WWIN-2018-0068,W,WWIN,2018,1970/01/01 00:00:00+00,Active,44609,WWIN-2018-0068,T80259100001,320,Active,Individual Water Well,9,Singhas & Michael Corp
-77.59200815,39.12473402,562,16905,WWIN-2001-0505,W,WWIN,2001,1899/12/31 00:00:00+00,Unknown,35664,WWIN-2001-0505,663FW2001,560,Active,Individual Water Well,15,
-77.70448553,39.11444045,563,15479,WWIN-2004-0012,W,WWIN,2004,1899/12/31 00:00:00+00,Unknown,36724,WWIN-2004-0012,T30131050001,700,Active,Individual Water Well,1,
-77.54232489,38.95032941,564,1640,WWIN-2006-0252,W,WWIN,2006,1899/12/31 00:00:00+00,Unknown,37943,WWIN-2006-0252,T60082800001,300,Active,Individual Water Well,10,
-77.71667887,39.08025257,565,11948,WWIN-1979-0242,W,WWIN,1979,1899/12/31 00:00:00+00,Unknown,39398,WWIN-1979-0242,,,Active,Individual Water Well,,
-77.80394528,39.0801856,566,11880,WWSP-1979-0262,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39399,WWSP-1979-0262,,,Active,Spring,,
-77.89789129,39.00011672,567,4216,WWSP-1979-0269,W,WWSP,1979,1899/12/31 00:00:00+00,Unknown,39400,WWSP-1979-0269,,,Active,Spring,,
-77.7179933,39.27244559,568,31834,WWSP-1980-0008,W,WWSP,1980,1899/12/31 00:00:00+00,Unknown,39401,WWSP-1980-0008,,,Active,Spring,,
-77.72905367,39.28265744,569,32549,WWSP-1980-0015,W,WWSP,1980,1899/12/31 00:00:00+00,Unknown,39402,WWSP-1980-0015,,,Active,Spring,,
-77.76237279,39.14678537,570,19908,WWSP-1980-0061,W,WWSP,1980,1899/12/31 00:00:00+00,Unknown,39403,WWSP-1980-0061,,,Active,Spring,,
-77.68710616,39.13600569,571,18363,WWSP-1980-0068,W,WWSP,1980,1899/12/31 00:00:00+00,Unknown,39404,WWSP-1980-0068,,,Active,Spring,,
-77.61120168,39.03812737,572,7219,WWSP-1980-0221,W,WWSP,1980,1899/12/31 00:00:00+00,Unknown,39405,WWSP-1980-0221,,,Active,Spring,,
-77.57911879,39.05473499,573,8958,WWSP-1980-0284,W,WWSP,1980,1899/12/31 00:00:00+00,Unknown,39406,WWSP-1980-0284,,,Active,Spring,,
-77.68852685,39.20913988,574,26308,WWSP-1981-0018,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39407,WWSP-1981-0018,,,Active,Spring,,
-77.72523183,39.25933186,575,30848,WWSP-1981-0020,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39408,WWSP-1981-0020,,,Active,Spring,,
-77.69638302,39.21929409,576,27249,WWSP-1981-0021,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39409,WWSP-1981-0021,,,Active,Spring,,
-77.80137953,39.14923308,577,20284,WWSP-1981-0042,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39410,WWSP-1981-0042,,,Active,Spring,,
-77.80794509,39.09422868,578,13314,WWSP-1981-0058,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39411,WWSP-1981-0058,,,Active,Spring,,
-77.67795374,39.12407671,579,16732,WWSP-1981-0080,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39412,WWSP-1981-0080,,,Active,Spring,,
-77.62776981,39.29323192,580,33298,WWSP-1981-0107,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39413,WWSP-1981-0107,,,Active,Spring,,
-77.64881399,39.14504735,581,19784,WWSP-1981-0150,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39414,WWSP-1981-0150,,,Active,Spring,,
-77.59304768,39.15962805,582,22001,WWSP-1981-0186,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39415,WWSP-1981-0186,,,Active,Spring,,
-77.61886822,39.14575927,583,19902,WWSP-1981-0191,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39416,WWSP-1981-0191,,,Active,Spring,,
-77.71683524,39.0582471,584,9395,WWSP-1981-0240,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39417,WWSP-1981-0240,,,Active,Spring,,
-77.7658175,39.01051273,585,5249,WWSP-1981-0265,W,WWSP,1981,1899/12/31 00:00:00+00,Unknown,39418,WWSP-1981-0265,,,Active,Spring,,
-77.66308773,39.3054916,586,33764,WWSP-1982-0061,W,WWSP,1982,1899/12/31 00:00:00+00,Unknown,39419,WWSP-1982-0061,,,Active,Spring,,
-77.65231643,39.29642297,587,33424,WWSP-1982-0075,W,WWSP,1982,1899/12/31 00:00:00+00,Unknown,39420,WWSP-1982-0075,,,Active,Spring,,
-77.6083492,39.06913208,588,10778,WWTS-2004-0644,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40895,WWTS-2004-0644,T40161080002,420,Active,Test Well,5,Singhas & Michael Corp
-77.60766468,39.06955053,589,10844,WWTS-2004-0645,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40896,WWTS-2004-0645,T40161100001,260,Active,Test Well,12,Singhas & Michael Corp
-77.60661702,39.06877759,590,10734,WWTS-2004-0646,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40897,WWTS-2004-0646,T40161080004,600,Active,Test Well,10,Singhas & Michael Corp
-77.60645778,39.06918835,591,10793,WWTS-2004-0647,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40898,WWTS-2004-0647,T40161080005,420,Active,Test Well,5,Singhas & Michael Corp
-77.60221182,38.97609551,592,2974,WWTS-2004-0663,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40899,WWTS-2004-0663,T40187410001,340,Active,Test Well,7,
-77.69320472,39.14650438,593,19935,WWTS-2004-0675,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40900,WWTS-2004-0675,T40148580001,260,Active,Test Well,15,Singhas & Michael Corp
-77.69486275,39.1462644,594,19894,WWTS-2004-0676,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40901,WWTS-2004-0676,T40148600001,600,Active,Test Well,2.5,Singhas & Michael Corp
-77.73484881,39.14201594,595,19340,WWTS-2004-0696,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40902,WWTS-2004-0696,T40119460001,540,Active,Test Well,13,
-77.73437336,39.14227269,596,19390,WWTS-2004-0697,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40903,WWTS-2004-0697,T40119480001,600,Active,Test Well,10,
-77.59847592,38.97541976,597,2921,WWTS-2005-0006,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40904,WWTS-2005-0006,T40187410003,720,Active,Test Well,3,
-77.60150405,38.97577565,598,2957,WWTS-2005-0007,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40905,WWTS-2005-0007,T40187410008,380,Active,Test Well,8,
-77.59887104,38.97629998,599,2996,WWTS-2005-0008,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40906,WWTS-2005-0008,T40187410002,780,Active,Test Well,8,
-77.59678803,38.97539441,600,2949,WWTS-2005-0058,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40907,WWTS-2005-0058,T40187410004,460,Active,Test Well,8,
-77.59659049,38.97501241,601,2922,WWTS-2005-0059,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40908,WWTS-2005-0059,T40187410005,440,Active,Test Well,20,
